t_ms,signed_notional,notional,return,idx,z_flow,z_activity,direction,symbol,date,resolution_ms
1709599537100,277489.8161,277489.8161,0.0,27371,12.492509024183596,11.385180074303966,1,BTCUSDT,2024-03-05,100
1709599547000,-1708852.1765999994,1921237.4648000002,-0.00023571939545341536,27470,-76.93201695545494,13.142832410427841,-1,BTCUSDT,2024-03-05,100
1709599556600,-346500.0298999999,346500.0298999999,-0.00015675783802926446,27566,-15.599328332992595,11.586928707573675,-1,BTCUSDT,2024-03-05,100
1709599558600,185588.57200000001,186270.92300000004,6.008818309233277e-05,27586,8.355142336682485,11.023118986127786,1,BTCUSDT,2024-03-05,100
1709599567800,169456.2764,169456.2764,8.794546214296872e-05,27678,7.628871184838951,10.937180435033403,1,BTCUSDT,2024-03-05,100
1709599574700,421864.834,421864.834,0.0,27747,18.992229407912728,11.765698668517743,1,BTCUSDT,2024-03-05,100
1709599582700,-136548.73530000003,136548.73530000003,-7.176285455123832e-05,27827,-6.147383467800379,10.741051042988543,-1,BTCUSDT,2024-03-05,100
1709599589800,-136581.4,136581.4,-1.4643271608605346e-06,27898,-6.14885402288329,10.741268314065136,-1,BTCUSDT,2024-03-05,100
1709599601300,-276788.06799999997,317756.368,-9.080603544298071e-05,28013,-12.460916533348565,11.50826537027533,-1,BTCUSDT,2024-03-05,100
1709599605800,556677.0839,809416.8715000001,0.00020350333252139308,28058,25.06143681925543,12.357622420404937,1,BTCUSDT,2024-03-05,100
1709599611500,136245.3605,136928.2965,4.1000289936476975e-05,28115,6.133725624496521,10.74357251467885,1,BTCUSDT,2024-03-05,100
1709599634100,-303208.83089999994,303208.83089999994,-1.4646660311257165e-06,28341,-13.650371424316956,11.465696088347606,-1,BTCUSDT,2024-03-05,100
1709599650300,140558.583,141240.91300000003,1.9051903981548435e-05,28503,6.327905619142321,10.771740740941297,1,BTCUSDT,2024-03-05,100
1709599658500,-347223.18789999996,349816.95769999997,-5.127900836399135e-05,28585,-15.631884691160549,11.595582911120891,-1,BTCUSDT,2024-03-05,100
1709599677500,202125.0098,202125.0098,8.499139833517688e-05,28775,9.09960785022012,11.09731861695549,1,BTCUSDT,2024-03-05,100
1709599694900,-463399.2146,523543.793,-0.00018771906723635823,28949,-20.862094874515616,11.96184925078304,-1,BTCUSDT,2024-03-05,100
1709599700300,-681623.9999999998,681623.9999999998,1.46708556947317e-06,29003,-30.686509835847332,12.20153089054472,-1,BTCUSDT,2024-03-05,100
1709599701800,-202536.72619999998,202536.72619999998,-0.00010565410909002537,29018,-9.118143200146443,11.099167034449296,-1,BTCUSDT,2024-03-05,100
1709599706900,-210568.26960000003,234683.9726,-9.981402307168707e-05,29069,-9.479720896267965,11.232987201542686,-1,BTCUSDT,2024-03-05,100
1709599708400,196770.94559999995,196770.94559999995,1.4682056406201127e-06,29084,8.858569471678493,11.07293243070134,1,BTCUSDT,2024-03-05,100
1709599717200,145106.8103,145106.8103,0.00010275319865016286,29172,6.53266546001811,10.796269522349654,1,BTCUSDT,2024-03-05,100
1709599727700,-681207.4303000002,681207.4303000002,-4.8440615850964264e-05,29277,-30.667755991797897,12.200975573564783,-1,BTCUSDT,2024-03-05,100
1709599732200,-174949.20399999997,174949.20399999997,-4.258352796426834e-05,29322,-7.8761611523650314,10.966158152061386,-1,BTCUSDT,2024-03-05,100
1709599733300,-242980.78110000002,242980.78110000002,-4.405383379157968e-05,29333,-10.938922527884905,11.26454638606321,-1,BTCUSDT,2024-03-05,100
1709599745600,-358742.1128000004,359014.39840000035,-0.00011164124391704888,29456,-16.15046326562719,11.619157453181208,-1,BTCUSDT,2024-03-05,100
1709599749600,206322.1436,207955.298,0.0,29496,9.288561566104638,11.123149799881125,1,BTCUSDT,2024-03-05,100
1709599759000,348080.327,348080.327,1.4692410719163718e-06,29590,15.670472838618444,11.591062148976036,1,BTCUSDT,2024-03-05,100
1709599771200,-1078804.2742,1078804.2742,-4.40892159936368e-06,29712,-48.56744770018728,12.618593783999497,-1,BTCUSDT,2024-03-05,100
1709599792600,-999353.6203999997,1000714.5145999996,-9.112313681569617e-05,29926,-44.99060288648029,12.55033931016198,-1,BTCUSDT,2024-03-05,100
1709599794100,173975.3477000001,173975.3477000001,2.204600118815847e-05,29941,7.832318431262711,10.961087567525249,1,BTCUSDT,2024-03-05,100
1709599801700,582053.6089000002,582053.6089000002,3.3804216270638676e-05,30017,26.203880430413687,12.058084219218651,1,BTCUSDT,2024-03-05,100
1709599807100,220930.57319999998,220930.57319999998,2.0575526882282702e-05,30071,9.94622872366758,11.1781293781042,1,BTCUSDT,2024-03-05,100
1709599810400,981754.6116000002,981754.6116000002,0.00013073364360849382,30104,44.198300742420884,12.532963761690853,1,BTCUSDT,2024-03-05,100
1709599814700,290476.7638999999,290476.7638999999,7.922802563520293e-05,30147,13.07717755317074,11.42672849586829,1,BTCUSDT,2024-03-05,100
1709599815900,-178855.24219999998,188265.07559999992,-7.479667407750412e-05,30159,-8.052009830879133,11.03279201864788,-1,BTCUSDT,2024-03-05,100
1709599817300,-229234.25019999995,229234.25019999995,3.080075359385148e-05,30173,-10.320057793556842,11.211644612865259,-1,BTCUSDT,2024-03-05,100
1709599824000,204436.4001,204572.72410000002,0.00011736038895016065,30240,9.203665954358813,11.10825284483973,1,BTCUSDT,2024-03-05,100
1709599828700,340714.9365,340851.2407,0.0,30287,15.33888514801027,11.571997972743342,1,BTCUSDT,2024-03-05,100
1709599831400,-143749.27240000002,143749.27240000002,-0.00024940399909212374,30314,-6.471549507350826,10.787731315408287,-1,BTCUSDT,2024-03-05,100
1709599846500,-251182.68759999995,251182.68759999995,-0.00017603490230833074,30465,-11.308169920120138,11.294702706127595,-1,BTCUSDT,2024-03-05,100
1709599850600,217630.12540000002,227581.25180000003,1.7605866275971493e-05,30506,9.79764354492182,11.205070644128611,1,BTCUSDT,2024-03-05,100
1709599851800,-344064.09389999986,344064.09389999986,-0.00013055644200932193,30518,-15.48966321846685,11.580520177222603,-1,BTCUSDT,2024-03-05,100
1709599856600,340933.94440000004,340933.94440000004,0.00014959982076057088,30566,15.348744818558078,11.572218352727736,1,BTCUSDT,2024-03-05,100
1709599868600,-458781.9482,574072.2272,-6.00986644343493e-05,30686,-20.65422691388288,12.045541977600825,-1,BTCUSDT,2024-03-05,100
1709599870700,341069.5335999999,341069.5335999999,4.3979048388820274e-05,30707,15.354849004031934,11.572579540701424,1,BTCUSDT,2024-03-05,100
1709599874000,-389500.10630000004,389500.10630000004,-3.810958852312751e-05,30740,-17.535178988765853,11.693191459189928,-1,BTCUSDT,2024-03-05,100
1709599895000,650206.6640000001,650206.6640000001,6.449173188904922e-05,30950,29.272110709378616,12.158666533745315,1,BTCUSDT,2024-03-05,100
1709599918900,-184476.67,184476.67,-1.4657684438645902e-05,31189,-8.305084839206607,11.01432668752696,-1,BTCUSDT,2024-03-05,100
1709599926800,-1046483.5019000004,1047574.1611000005,-0.00013935554683186524,31268,-47.11237614008065,12.591909235471162,-1,BTCUSDT,2024-03-05,100
1709599950500,-2224474.5899999975,2224474.5899999975,-0.0003713578897883707,31505,-100.14518471419346,13.275956111237603,-1,BTCUSDT,2024-03-05,100
1709599964200,340462.9745,340599.1953,9.543785057708476e-05,31642,15.327541893677589,11.571326019139558,1,BTCUSDT,2024-03-05,100
1709599994700,238254.72659999994,238254.72659999994,0.0,31947,10.726156959332442,11.246704150892734,1,BTCUSDT,2024-03-05,100
1709600021100,681268.2375999995,681268.2375999995,0.00020257505254761554,32211,30.67049351836609,12.201056655175604,1,BTCUSDT,2024-03-05,100
1709600103200,-301619.3886,301619.3886,1.614900540580777e-05,33032,-13.578815204505947,11.460921803520053,-1,BTCUSDT,2024-03-05,100
1709600105800,170208.8996,170208.8996,6.606682882370762e-05,33058,7.662754057551014,10.941205943756769,1,BTCUSDT,2024-03-05,100
1709600114000,561438.8601,575065.5401000001,0.00036101560243650965,33140,25.275810568121972,12.047112374286293,1,BTCUSDT,2024-03-05,100
1709600120100,625561.8129000003,625561.8129000003,0.00011732854646417934,33201,28.162606839674588,12.123566808099797,1,BTCUSDT,2024-03-05,100
1709600122000,-388858.67159999994,388858.67159999994,-0.00022439495953463506,33220,-17.50630178926788,11.691694301154097,-1,BTCUSDT,2024-03-05,100
1709600139900,-204696.7611,205514.48789999995,-8.070805918336532e-05,33399,-9.215387329174506,11.112425000006489,-1,BTCUSDT,2024-03-05,100
1709600159500,533476.2431999999,533476.2431999999,0.00012183441543633933,33595,24.016941868460744,11.978921124045648,1,BTCUSDT,2024-03-05,100
1709600163600,172278.5158,172278.5158,1.4679728685962345e-06,33636,7.7559275635862015,10.952184468566353,1,BTCUSDT,2024-03-05,100
1709600174200,-202418.86500000005,202418.86500000005,0.0,33742,-9.112837123962121,11.098638275943545,-1,BTCUSDT,2024-03-05,100
1709600192800,177145.02259999994,177145.02259999994,6.748717379423397e-05,33928,7.975016252928738,10.97748833075777,1,BTCUSDT,2024-03-05,100
1709600206900,-242798.5626,242798.5626,-5.1343550712346087e-05,34069,-10.930719105187752,11.263864914565833,-1,BTCUSDT,2024-03-05,100
1709600222000,-503507.9329000001,503507.9329000001,-0.00018477159497187756,34220,-22.66777744821634,11.926403353870434,-1,BTCUSDT,2024-03-05,100
1709600256900,579597.5106,582325.8465999999,0.00023606917082830137,34569,26.09330761513611,12.058508984522675,1,BTCUSDT,2024-03-05,100
1709600259700,-227770.1906000001,227770.1906000001,-4.251348521222553e-05,34597,-10.254146265624048,11.205824465756876,-1,BTCUSDT,2024-03-05,100
1709600289500,-149220.29069999998,149220.29069999998,-0.0001129064541913749,34895,-6.717853124704455,10.82166173502779,-1,BTCUSDT,2024-03-05,100
1709600313400,324739.47520000016,325421.1582000001,4.4009693874969e-05,35134,14.619674629726518,11.529916704339996,1,BTCUSDT,2024-03-05,100
1709600320200,483031.68829999986,483713.28829999984,0.00011150856426667133,35202,21.74594300383187,11.889971053185215,1,BTCUSDT,2024-03-05,100
1709600332300,-428148.09239999996,428148.09239999996,0.0,35323,-19.275099833092547,11.779128245066289,-1,BTCUSDT,2024-03-05,100
1709600352700,138219.9892,138902.2772,0.00011579087009394584,35527,6.222622821521123,10.756574234560748,1,BTCUSDT,2024-03-05,100
1709600357400,902024.8395000001,926728.5023000006,0.00014361604714174803,35574,40.608890105828685,12.48056796394961,1,BTCUSDT,2024-03-05,100
1709600369500,-217599.57109999994,219645.84709999996,-0.00016711891429110892,35695,-9.796267999419491,11.172831711823545,-1,BTCUSDT,2024-03-05,100
1709600370700,-862719.5565000003,862719.5565000003,-0.0002771640997849545,35707,-38.8393779504758,12.415554626234762,-1,BTCUSDT,2024-03-05,100
1709600378200,-354177.5128000002,354177.5128000002,-0.00012761322941123865,35782,-15.944966330664933,11.606836029595867,-1,BTCUSDT,2024-03-05,100
1709600380100,136333.0224,136333.0224,0.0,35801,6.13767213717298,10.739614910320181,1,BTCUSDT,2024-03-05,100
1709596802800,-58075.04000000001,58075.04000000001,0.0,28,-9.059588589103797,15.799466863700525,-1,ETHUSDT,2024-03-05,100
1709596804500,92897.30139999998,92897.30139999998,0.0001487500863568414,45,14.491790823079517,16.476054511006563,1,ETHUSDT,2024-03-05,100
1709596816700,-60170.97540000001,60170.97540000001,0.0,167,-9.386550265468355,15.85053085766294,-1,ETHUSDT,2024-03-05,100
1709596821500,-39304.976899999994,40611.4115,-0.00011573340547421651,215,-6.131496770699223,15.28429839783463,-1,ETHUSDT,2024-03-05,100
1709596830300,-41825.6825,42479.197700000004,-0.0001377186630246996,303,-6.52472173774617,15.349060835696326,-1,ETHUSDT,2024-03-05,100
1709596841900,-121427.67950000001,121427.67950000001,-0.00015978489681067742,419,-18.942472008621138,16.86180019371683,-1,ETHUSDT,2024-03-05,100
1709596854400,108065.09999999999,108065.09999999999,5.7852913117883986e-05,544,16.857936677105354,16.693883348242718,1,ETHUSDT,2024-03-05,100
1709596858200,182655.5708,182655.5708,0.00011569196201755005,582,28.49389901334412,17.449849914945524,1,ETHUSDT,2024-03-05,100
1709596861300,40315.4499,40315.4499,8.25987778085846e-06,613,6.289128511639867,15.273763771571664,1,ETHUSDT,2024-03-05,100
1709596862600,56785.750799999994,56785.750799999994,0.00019266656083694045,626,8.858462085800916,15.767131743383947,1,ETHUSDT,2024-03-05,100
1709596864800,72019.3259,72019.3259,5.22883731424173e-05,648,11.234868940573909,16.109414150260314,1,ETHUSDT,2024-03-05,100
1709596867700,-51196.9651,51850.9807,-0.00020364805283712428,677,-7.986622838601665,15.636193514806369,-1,ETHUSDT,2024-03-05,100
1709596886500,-69800.342,69800.342,-0.00018742954219952424,865,-10.888711947486259,16.064339510328292,-1,ETHUSDT,2024-03-05,100
1709596907300,-365003.5962,365003.5962,-0.00022620003351470075,1073,-56.93982156732685,18.446978090212248,-1,ETHUSDT,2024-03-05,100
1709596908700,85263.7347,85263.7347,0.00015722468128842593,1087,13.300969882284942,16.35255616884743,1,ETHUSDT,2024-03-05,100
1709596923600,44010.9038,44010.9038,3.310034369441439e-05,1236,6.8656118336315375,15.400079567597203,1,ETHUSDT,2024-03-05,100
1709596924600,82247.48189999998,82247.48189999998,0.00012133780459677723,1246,12.830440555938676,16.300682034505613,1,ETHUSDT,2024-03-05,100
1709596926700,-285620.3372,285620.3372,-2.756411758397803e-06,1267,-44.556193981323105,18.093752711714803,-1,ETHUSDT,2024-03-05,100
1709596945200,-57353.14830000001,58223.78190000001,-5.237644329270097e-05,1452,-8.946974946342833,15.803151002960334,-1,ETHUSDT,2024-03-05,100
1709596954400,-60989.487499999996,60989.487499999996,-0.00010755253193117653,1544,-9.514236494891584,15.869991128413709,-1,ETHUSDT,2024-03-05,100
1709596955600,92096.33600000001,92096.33600000001,0.0,1556,14.366841843309436,16.463582392085968,1,ETHUSDT,2024-03-05,100
1709596962400,72528.94689999998,72528.94689999998,2.7575519006006743e-06,1624,11.314368784161921,16.119569981133704,1,ETHUSDT,2024-03-05,100
1709596967900,-78850.71000000002,78850.71000000002,-2.758373387479196e-06,1679,-12.30055102086426,16.2399357167755,-1,ETHUSDT,2024-03-05,100
1709596980500,-50141.0799,50141.0799,0.0,1805,-7.821906886458996,15.587896311248956,-1,ETHUSDT,2024-03-05,100
1709596982500,83567.0835,83567.0835,3.309970458786893e-05,1825,13.0362957322334,16.3236070346597,1,ETHUSDT,2024-03-05,100
1709596995600,-53975.1082,53975.1082,-0.00011310391641394801,1956,-8.42000753412073,15.694019523789486,-1,ETHUSDT,2024-03-05,100
1709596996800,181229.38580000005,181229.38580000005,0.0,1968,28.271417042570608,17.438559839090352,1,ETHUSDT,2024-03-05,100
1709596998900,-83751.3312,83968.7736,-8.278088589719346e-06,1989,-13.065038000176543,16.33051363402883,-1,ETHUSDT,2024-03-05,100
1709597010100,911703.9277000001,911703.9277000001,0.0004551830949104385,2101,142.22396575244775,19.765444991711366,1,ETHUSDT,2024-03-05,100
1709597015400,-57276.28070000001,57276.28070000001,-8.000099315808029e-05,2154,-8.934983756464499,15.779519843461628,-1,ETHUSDT,2024-03-05,100
1709597016900,54805.76970000001,54805.76970000001,7.724329711322753e-05,2169,8.54958904533119,15.716016208984897,1,ETHUSDT,2024-03-05,100
1709597018600,193967.46659999996,193967.46659999996,0.0002702583465623576,2186,30.258531842022514,17.53639494066254,1,ETHUSDT,2024-03-05,100
1709597025100,69727.4298,91267.41420000001,-7.170158904834523e-05,2251,10.877337791994908,16.450560216089375,1,ETHUSDT,2024-03-05,100
1709597042200,72430.2983,72502.80089999999,2.7585179580569275e-06,2422,11.29897980240847,16.119050677391396,1,ETHUSDT,2024-03-05,100
1709597078500,-251456.74550000008,263425.36970000004,-0.00015163315832644741,2785,-39.22674288618618,17.97724184706229,-1,ETHUSDT,2024-03-05,100
1709597081400,114760.89400000001,114760.89400000001,0.00017083419480812267,2814,17.902466976479918,16.780469484515315,1,ETHUSDT,2024-03-05,100
1709597106700,-84868.9324,84868.9324,0.0,3067,-13.239381523292304,16.345871607730587,-1,ETHUSDT,2024-03-05,100
1709597111200,100016.8588,100016.8588,0.0001569592859098634,3112,15.60242735437609,16.582411719339905,1,ETHUSDT,2024-03-05,100
1709597116100,-41274.515199999994,41274.515199999994,-2.7522998902185236e-06,3161,-6.438740755524424,15.307625260315158,-1,ETHUSDT,2024-03-05,100
1709597117400,-73861.61709999999,73861.61709999999,-9.08301463127259e-05,3174,-11.522262635581718,16.145794101341973,-1,ETHUSDT,2024-03-05,100
1709597130500,-61965.36379999999,61965.36379999999,-1.6518732241621592e-05,3305,-9.666471220719698,15.892854296932601,-1,ETHUSDT,2024-03-05,100
1709597141700,-72631.9704,72631.9704,-0.00012391317832616267,3417,-11.33044024145252,16.12161438147994,-1,ETHUSDT,2024-03-05,100
1709597153900,-107807.16470000001,107807.16470000001,-6.609712975702564e-05,3539,-16.817699292841702,16.69044147099205,-1,ETHUSDT,2024-03-05,100
1709597156600,290437.3144,290437.3144,0.00012945964389210474,3566,45.30763266608497,18.117840810095977,1,ETHUSDT,2024-03-05,100
1709597160500,127661.49559999998,162811.40520000004,0.00017627794670715957,3605,19.914934691490256,17.284201461479455,1,ETHUSDT,2024-03-05,100
1709597174900,123576.8613,123576.8613,0.0001543835275850114,3749,19.277740015516862,16.88706941598737,1,ETHUSDT,2024-03-05,100
1709597183600,291338.8243000001,291338.8243000001,0.00039409410540258705,3836,45.44826638416773,18.122304548248238,1,ETHUSDT,2024-03-05,100
1709597185700,-71632.72450000001,71632.72450000001,0.0,3857,-11.174559905367538,16.101661827325042,-1,ETHUSDT,2024-03-05,100
1709597190300,-50833.86,50833.86,5.78371388968435e-05,3903,-7.929979178595484,15.60765987566286,-1,ETHUSDT,2024-03-05,100
1709597198300,145325.7769,145325.7769,0.00013762465374611565,3983,22.670526789234824,17.120562624088645,1,ETHUSDT,2024-03-05,100
1709597200500,70080.3771,70080.3771,0.0,4005,10.932396855779194,16.07010630176288,1,ETHUSDT,2024-03-05,100
1709597203500,42148.02,42148.02,0.0,4035,6.5750057347410955,15.337788128236868,1,ETHUSDT,2024-03-05,100
1709597209800,113565.74399999999,113565.74399999999,9.358450687813047e-05,4098,17.716025997665827,16.765391223515554,1,ETHUSDT,2024-03-05,100
1709597224000,-69618.4345,69618.4345,-8.807177855629789e-05,4240,-10.860334746002241,16.060581061731092,-1,ETHUSDT,2024-03-05,100
1709597235300,41838.309199999996,41838.309199999996,8.535465552839128e-05,4353,6.526691477366461,15.327165679665333,1,ETHUSDT,2024-03-05,100
1709597238900,-82222.81730000001,82222.81730000001,-0.0001128992953258745,4389,-12.82659292830528,16.30025005158462,-1,ETHUSDT,2024-03-05,100
1709597256100,-55260.7622,55260.7622,-2.7523983714417e-06,4561,-8.62056695358795,15.727923934033575,-1,ETHUSDT,2024-03-05,100
1709597266100,-522708.41289999994,522708.41289999994,-0.00030840316247449095,4661,-81.54145348737417,18.96421524608922,-1,ETHUSDT,2024-03-05,100
1709597267300,59658.941699999996,60312.5793,9.63883293767509e-05,4673,9.306674045568089,15.853916380078763,1,ETHUSDT,2024-03-05,100
1709597283500,-63952.87819999999,63952.87819999999,-0.0002286750221074385,4835,-9.976519440728147,15.938325460137795,-1,ETHUSDT,2024-03-05,100
1709597287300,102458.93470000001,103765.19290000002,0.0001074870224240243,4873,15.98338624751444,16.63540274756159,1,ETHUSDT,2024-03-05,100
1709597343500,253306.4171,253306.4171,9.362522380662597e-05,5435,39.51528790864245,17.92082491235667,1,ETHUSDT,2024-03-05,100
1709597375300,-272298.08280000003,272298.08280000003,-0.0001844396275139104,5753,-42.47794928371501,18.024955111693327,-1,ETHUSDT,2024-03-05,100
1709597392100,-118372.94239999999,118372.94239999999,0.0,5921,-18.46593920943801,16.825103353961822,-1,ETHUSDT,2024-03-05,100
1709597395400,-70646.85110000001,70646.85110000001,-2.7531334101382754e-06,5954,-11.020765652191976,16.081701636262764,-1,ETHUSDT,2024-03-05,100
1709597397200,540125.1778000001,540125.1778000001,0.00020921826772024588,5972,84.25843352814805,19.01142432641714,1,ETHUSDT,2024-03-05,100
1709597400000,-97072.1545,97072.1545,-2.752595353427978e-06,6000,-15.143059449083818,16.539369718921435,-1,ETHUSDT,2024-03-05,100
1709597402100,199986.15039999998,199986.15039999998,0.0,6021,31.19743432191584,17.580407161476177,1,ETHUSDT,2024-03-05,100
1709597403900,-40506.596399999995,40506.596399999995,-7.982834158148933e-05,6039,-6.318946978407124,15.280576354965728,-1,ETHUSDT,2024-03-05,100
1709597408500,125309.34890000001,125309.34890000001,0.00015692385233379014,6085,19.548004571369496,16.907121433965354,1,ETHUSDT,2024-03-05,100
1709597413600,-42785.81019999999,42785.81019999999,-5.231140706563053e-05,6136,-6.67449971387847,15.359419314104384,-1,ETHUSDT,2024-03-05,100
1709597415500,-81091.11350000002,81091.11350000002,-6.333532061475466e-05,6155,-12.65004942815917,16.28028840162631,-1,ETHUSDT,2024-03-05,100
1709597424800,-39270.3244,39270.3244,-2.7552573751421505e-06,6248,-6.126091050899738,15.23593412268561,-1,ETHUSDT,2024-03-05,100
1709597433800,-116306.4385,116306.4385,-6.0639136517437464e-05,6338,-18.143568787449865,16.79973723179025,-1,ETHUSDT,2024-03-05,100
1709597443600,61379.1612,61379.1612,-3.859215807722194e-05,6436,9.575024802673962,15.87916411083647,1,ETHUSDT,2024-03-05,100
1709597445000,256551.2954,256551.2954,0.00028938096102848476,6450,40.02148234982941,17.939158136171912,1,ETHUSDT,2024-03-05,100
1709597447600,38943.462000000014,38943.462000000014,0.0,6476,6.07510117867155,15.223896011848192,1,ETHUSDT,2024-03-05,100
1709597457300,42013.862199999996,42013.862199999996,0.0,6573,6.554077389723696,15.333196404017842,1,ETHUSDT,2024-03-05,100
1709597461300,298323.7609,298323.7609,0.00021218346509144226,6613,46.53790234338485,18.156428789069082,1,ETHUSDT,2024-03-05,100
1709597462300,-1801957.2322000007,1819588.7676000006,-0.0010611806008729019,6623,-281.1016777412841,20.760769527748558,-1,ETHUSDT,2024-03-05,100
1709597472900,145251.8716,145251.8716,0.00015147112920388395,6729,22.65899771215534,17.119829975596808,1,ETHUSDT,2024-03-05,100
1709597475300,145309.13870000007,145309.13870000007,9.635065037372215e-05,6753,22.66793126374121,17.12039771643007,1,ETHUSDT,2024-03-05,100
1709597485800,576189.6975,576189.6975,-3.85474229727123e-05,6858,89.88442554030385,19.104519911547385,1,ETHUSDT,2024-03-05,100
1709597513000,-40310.3985,40310.3985,-3.304401463033457e-05,7130,-6.28834050347321,15.273583298691067,-1,ETHUSDT,2024-03-05,100
1709597522100,-50050.9294,50050.9294,-0.0002617227709613701,7221,-7.807843591089729,15.585304449919894,-1,ETHUSDT,2024-03-05,100
1709597532900,143681.2175,143681.2175,8.270420703837544e-06,7329,22.41397885445349,17.104170767208185,1,ETHUSDT,2024-03-05,100
1709597551400,87526.812,87526.812,0.0,7514,13.654005356446302,16.39028596659705,1,ETHUSDT,2024-03-05,100
1709597557100,-105147.32999999999,105147.32999999999,0.0,7571,-16.402770468048427,16.654460605704994,-1,ETHUSDT,2024-03-05,100
1709597565700,-185166.9964,185166.9964,-1.654606424317251e-05,7657,-28.88567631919089,17.469518430951805,-1,ETHUSDT,2024-03-05,100
1709597574300,-47155.02819999999,47155.02819999999,4.135415561634659e-05,7743,-7.356088870530052,15.499463263830787,-1,ETHUSDT,2024-03-05,100
1709597583300,-138904.05350000004,138904.05350000004,8.271880156840439e-06,7833,-21.66875094823634,17.055469059233538,-1,ETHUSDT,2024-03-05,100
1709597600400,-104204.77820000002,104204.77820000002,-5.2381497212650174e-05,8004,-16.25573429671012,16.641491443130622,-1,ETHUSDT,2024-03-05,100
1709597633700,-156337.8991,156337.8991,-0.00015710291237702734,8337,-24.388395543607384,17.22576448087096,-1,ETHUSDT,2024-03-05,100
1709597654600,-156275.71560000003,156275.71560000003,0.0,8546,-24.378695043581377,17.22519148728279,-1,ETHUSDT,2024-03-05,100
1709597673100,-70810.43400000001,70810.43400000001,-3.308045166150464e-05,8731,-11.046284253198749,16.085032768690144,-1,ETHUSDT,2024-03-05,100
1709597675600,235192.2010000001,235192.2010000001,0.00035552322230536504,8756,36.68950689359503,17.813959083004686,1,ETHUSDT,2024-03-05,100
1709597680900,60184.7368,60184.7368,0.0,8809,9.388697015989921,15.850860220016191,1,ETHUSDT,2024-03-05,100
1709597682900,116412.89000000001,116412.89000000001,0.0,8829,18.16017500579587,16.80105488428525,1,ETHUSDT,2024-03-05,100
1709597684100,376552.2487,376552.2487,0.0003332777901192685,8841,58.741387961573416,18.491842985084475,1,ETHUSDT,2024-03-05,100
1709597699800,-78195.97920000006,78195.97920000006,-8.539439129329196e-05,8998,-12.198414342445881,16.227926457196666,-1,ETHUSDT,2024-03-05,100
1709597723400,-67787.64059999998,67787.64059999998,-0.0001349503508691896,9234,-10.574734606502707,16.02219812833253,-1,ETHUSDT,2024-03-05,100
1709597731000,58535.3581,58535.3581,4.1307805116019836e-05,9310,9.13139728017173,15.81083792083219,1,ETHUSDT,2024-03-05,100
1709597733800,-51898.63659999999,51898.63659999999,0.0,9338,-8.096082171125573,15.637516658744463,-1,ETHUSDT,2024-03-05,100
1709597737500,-39332.6106,39332.6106,6.333113512191346e-05,9375,-6.135807571917694,15.238216709868778,-1,ETHUSDT,2024-03-05,100
1709597750000,606660.8832,606660.8832,0.0,9500,94.63786877967455,19.178743182364624,1,ETHUSDT,2024-03-05,100
1709597757300,-57164.845799999996,57164.845799999996,-2.753436632474404e-06,9573,-8.917600137814077,15.776714946503498,-1,ETHUSDT,2024-03-05,100
1709597768300,108954.36959999999,108954.36959999999,2.2028311889243923e-05,9683,16.99666093318502,16.705687055691374,1,ETHUSDT,2024-03-05,100
1709597769800,386463.0303,386463.0303,0.0,9698,60.28744981348879,18.529261213241785,1,ETHUSDT,2024-03-05,100
1709597776100,-75749.96970000002,75749.96970000002,-0.00012392136791916641,9761,-11.81684181567638,16.182153808716134,-1,ETHUSDT,2024-03-05,100
1709597791100,-50979.660200000006,50979.660200000006,0.0,9911,-7.952723714427213,15.611784930178906,-1,ETHUSDT,2024-03-05,100
1709597800100,-61122.8912,61122.8912,-0.00010745000485634648,10001,-9.535047201836672,15.873138054221583,-1,ETHUSDT,2024-03-05,100
1709597844900,-47612.76689999998,47612.76689999998,5.231716871634262e-05,10449,-7.427495180423444,15.513376761765477,-1,ETHUSDT,2024-03-05,100
1709597846800,-42964.0757,42964.0757,-2.7534593787237327e-06,10468,-6.702308770740609,15.365407696260688,-1,ETHUSDT,2024-03-05,100
1709597851500,67438.4037,67438.4037,5.507259945858323e-06,10515,10.520254357601736,16.014758699675543,1,ETHUSDT,2024-03-05,100
1709597859100,1172034.9279999998,1172034.9279999998,0.0003028317544995218,10591,182.8350744095895,20.12722323867543,1,ETHUSDT,2024-03-05,100
1709597864600,297568.0092,297568.0092,0.00017337628338331967,10646,46.420006609218916,18.15277540121151,1,ETHUSDT,2024-03-05,100
1709597873900,-88942.32280000001,88942.32280000001,-5.229542512630303e-05,10739,-13.874822173644072,16.413392462174194,-1,ETHUSDT,2024-03-05,100
1709597875200,-64951.782,64951.782,-5.505471063393941e-05,10752,-10.132346409906171,15.960647930866816,-1,ETHUSDT,2024-03-05,100
1709597883000,-62671.191600000006,62671.191600000006,-3.5761787982480087e-05,10830,-9.7765789276236,15.909167387823418,-1,ETHUSDT,2024-03-05,100
1709597887200,-1205048.738699999,1205048.738699999,-0.0004898736609248999,10872,-187.98516199800176,20.167232820232737,-1,ETHUSDT,2024-03-05,100
1709597889100,-78694.2456,78694.2456,2.7524286743130233e-06,10891,-12.27614289143652,16.23707489418277,-1,ETHUSDT,2024-03-05,100
1709597893900,181710.6026,181710.6026,3.577359716189221e-05,10939,28.34648588850106,17.44237918577632,1,ETHUSDT,2024-03-05,100
